Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Total_power_mainMeter
04-11-16,0.414,0.078,0,0,0.831,0.309,0.405,0.441,0.14,0.807,0.032,0.068,0,0,0.088,0.219,0.009,0,0.006,0,0,0,0.907,0.005,0,0.19,0,0,0,0.06,0.013,0.003,0.001,0,0,0,0,0,0,0.034,0.292,0,0,0,0,0.011,0.009,0.01,0,0,0,0,8.129
05-11-16,0.482,0.033,0,0.119,0.624,0.379,0.337,0.351,0.132,0.794,0.008,0,0,0,0.093,0.22,0.14,0,0,0,0,0.118,0.8,0.004,0,0.074,0,0,0,0.062,0.001,0.008,0,0,0,0,0,0,0.066,0.035,0.296,0,0.001,0,0,0.001,0,0,0,0,0,0,8.112
06-11-16,0.461,0.132,0,0,0.909,0.441,0.514,0.32,0.138,0.909,0.1,0,0,0,0.204,0.222,0.128,0,0,0,0,0,0.664,0.039,0,0.188,0,0,0,0.06,0,0.005,0,0.066,0,0,0,0,0,0.053,0.297,0,0,0,0,0,0,0,0,0,0,0,8.832
07-11-16,0.476,0.115,0,0.13,0.546,0.469,0.522,0.454,0,0.805,0.104,0.493,0,0,0.084,0.218,0.197,0,0.091,0,0,0,0.558,0.029,0,0.076,0,0,0,0.06,0.001,0.004,0.008,0,0,0,0,0,0,0.024,0.284,0,0,0,0,0.042,0.037,0.025,0,0,0,0,9.518
08-11-16,0.569,0.105,0,2.291,1.402,0.743,0.561,0.638,0.189,0.744,0.335,0.425,0,0,0.174,0.223,0.105,0,0.085,0,0,0,0.938,0.042,0,0.166,0,0,0,0.062,0,0.001,0,0,0,0,0,0,0,0.039,0.306,0.003,0,0,0,0.02,0.017,0.016,0,0,0,0,15.395
09-11-16,0.456,0.01,0,0.939,1.442,0.727,0.624,0.434,0.128,0.824,0,0,0,0,0.178,0.225,0.131,0,0,0,0,0,0.749,0.061,0,0.186,0,0,0,0.064,0.093,0.016,0,0,0,0,0,0,0,0.04,0.298,0,0.005,0,0,0,0,0,0,0,0,1,11.358
10-11-16,0.438,0.101,0.006,0,0,0.327,0.424,0.484,0.21,0.718,0.068,0.1,0,0,0.102,0.219,0.206,0,0.131,0.455,0,0,0.819,0.025,0,0.058,0,0,0,0.06,0,0.002,0.001,0,0,0,0,0,0,0.019,0.284,0.002,0,0,0,0.002,0,0.089,0,0,0.009,0,9.01
11-11-16,0.549,0.179,0,0.633,1.43,0.225,0.369,0.419,0.476,0.812,0.295,0.322,0,0,0.337,0.22,0.016,0,0.085,0,0,0,0.482,0.006,0,0.181,0,0,0,0.059,0.002,0.008,0,0.056,0,0,0,0,0,0,0.287,0,0,0,0,0.041,0.035,0.034,0,0,0.007,0,11.777
12-11-16,0.451,0,0,0.524,0,0.618,0.581,0.233,0,0.873,0.077,0.006,0,0,0.111,0.225,0.096,0,0.001,0,0,0,0.759,0.088,0,0.096,0,0,0,0.06,0,0.003,0,0,0,0,0,0,0,0,0.299,0,0.001,0,0,0,0,0,0,0,0,1,8.306
13-11-16,0.488,0.148,0,0,2.323,0.648,0.721,0.213,0.078,0.761,0.037,0,0,0,0.115,0.229,0.126,0,0,0.424,0,0,0.955,0.027,0,0.098,0,0,0,0.062,0.035,0.003,0,0,0,0,0,0,0,0,0.301,0,0.001,0,0,0,0,0,0,0,0,1,11.133
14-11-16,0.36,0.052,0.008,1.168,2.088,0.39,0.423,0.469,0.152,0.797,0.224,0.186,0,0,0.071,0.221,0.204,0,0.058,0,0,0.299,0.915,0.031,0,0.084,0,0,0,0.059,0.014,0.003,0,0,0,0,0,0,0.24,0.023,0.289,0,0,0,0,0.077,0.06,0.044,0,0,0.035,0,13.442
15-11-16,0.389,0.129,0,1.241,0,0.735,0.564,0.4,0.153,0.869,0.021,0.036,0,0,0.119,0.225,0.225,0,0.017,0,0,0,1.064,0.101,0,0.122,0,0,0,0.059,0.01,0.001,0,0,0,0,0.003,0,0,0.035,0.289,0,0.001,0,0,0,0,0.011,0,0,0.018,0,10.526
16-11-16,0.309,0.16,0,0,0.486,0.716,0.63,0.3,0.075,0.805,0.011,0,0,0,0.1,0.231,0.183,0,0,0.384,0,0,0.739,0.06,0,0.112,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0.001,0,0,0,0,0,8.435
17-11-16,0.364,0.127,0,1.37,2.299,0.351,0.502,0.175,0,0.805,0,0,0,0,0.05,0.215,0,0,0,0,0,0,0.618,0.04,0,0.048,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0.019,0.296,0.003,0.002,0,0,0,0,0,0,0,0,0,10.673
18-11-16,0.504,0.058,0.004,0,1.268,0.499,0.458,0.339,0.206,0.835,0.279,0.161,0.008,0,0.102,0.214,0.212,0,0.049,0,0,0,1.031,0.052,0,0.189,0,0,0,0.06,0,0.002,0,0,0,0,0,0,0,0.041,0.293,0,0,0,0,0.04,0.031,0.024,0,0,0.008,0,10.414
19-11-16,0.462,0.191,0,0.537,0.778,0.777,0.643,0.42,0.3,0.926,0.037,0,0,0,0.157,0.219,0.184,0,0,0,0,0,0.736,0.004,0,0.139,0,0,0,0.064,0,0.001,0,0,0,0,0,0,0,0,0.303,0.001,0,0,0,0,0,0,0,0,0,0,10.035
20-11-16,0.442,0,0,1.421,0.899,0.507,0.575,0.209,0.217,0.844,0,0,0,0,0.105,0.218,0.12,0,0,0,0,0,0.757,0.096,0,0.092,0,0,0,0.063,0,0.008,0,0,0,0,0,0,0,0.015,0.301,0,0,0,0,0,0.001,0,0,0,0,1,9.841
21-11-16,0.621,0,0,0.319,1.487,0.275,0.436,0.497,0.073,0.804,0.104,0.073,0,0,0.053,0.214,0.193,0,0.015,0,0,0,0.855,0.047,0,0.059,0,0,0,0.061,0,0.008,0,0,0,0,0,0,0,0.031,0.295,0.001,0,0,0,0.023,0.023,0.019,0,0,0.025,0,9.93
22-11-16,0.395,0.087,0.001,1.024,0,0.613,0.543,0.217,0.24,0.849,0.071,0.401,0,0,0.092,0.209,0.088,0,0.083,0.454,0,0,0.534,0.031,0,0.084,0,0,0,0.059,0,0.004,0.008,0.052,0,0,0,0,0,0.041,0.285,0,0.001,0.002,0,0.039,0.031,0.062,0,0,0.002,0,10.524
23-11-16,0.467,0.105,0.001,0,1.528,0.323,0.445,0.454,0.149,0.816,0.106,0.303,0.011,0,0.068,0.21,0.215,0,0.072,0,0,0,0.569,0.051,0,0.052,0,0,0,0.058,0,0.003,0,0.047,0,0,0,0,0,0.009,0.287,0,0.002,0,0,0.06,0.059,0.052,0,0,0.007,0,10.309
24-11-16,0.305,0.014,0,0.173,1.48,0.432,0.535,0.289,0.076,0.952,0.26,0,0,0,0.069,0.214,0.02,0,0,0,0,0,0.688,0.015,0,0.062,0,0,0,0.063,0.001,0.003,0,0,0,0,0,0,0,0.072,0.294,0,0,0,0,0,0,0,0,0,0,0,8.786
25-11-16,0.702,0.131,0,0.663,0,0.449,0.508,0.344,0.297,0.817,0.094,0,0,0,0.088,0.217,0.115,0,0,0,0,0,0.492,0.033,0,0.063,0,0,0,0.065,0,0.003,0,0,0,0,0,0,0.07,0,0.3,0,0.003,0,0,0,0,0,0,0,0,0,8.297
26-11-16,0.666,0.155,0,0.656,1.082,0.659,0.543,0.636,0.151,0.825,0.022,0.045,0,0,0.131,0.218,0.069,0,0,0.486,0,0,0.908,0.01,0,0.339,0,0,0,0.062,0.024,0.011,0.001,0,0,0,0,0,0,0.043,0.3,0,0,0,0,0,0,0.005,0,0,0.012,0,11.207
27-11-16,0.501,0.039,0,0.507,1.388,0.518,0.578,0.238,0.207,0.836,0.085,0,0,0,0.075,0.209,0.094,0,0,0.504,0,0,1.097,0.004,0,0.077,0,0,0,0.056,0,0.004,0,0.074,0,0,0,0,0,0,0.284,0,0,0,0,0,0,0,0,0,0,1,11.291
28-11-16,0.447,0.098,0.001,0,0.41,0.356,0.466,0.239,0.072,0.751,0.013,0.052,0,0,0.062,0.206,0.033,0,0.003,0,0,0,0.821,0.023,0,0.094,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0.047,0.28,0,0,0,0,0,0.006,0.004,0,0,0,0,7.45
29-11-16,0.591,0.073,0,1,1.02,0.52,0.523,0.558,0.145,0.707,0.105,0.037,0,0,0.085,0.214,0.024,0,0.015,0,0,0.001,0.949,0.047,0,0.27,0,0,0,0.058,0.001,0.01,0,0,0,0,0,0,0,0.015,0.294,0,0,0,0,0.024,0.019,0.024,0,0,0.038,0,11.047
30-11-16,0.525,0.096,0,1.008,0.496,0.374,0.435,0.61,0.141,0.775,0.045,0.303,0,0,0.066,0.207,0.102,0,0.097,0,0,0,1.028,0.037,0,0.128,0,0,0,0.058,0.001,0.004,0,0,0,0,0,0,0,0.064,0.283,0,0,0,0,0.044,0.035,0.024,0,0,0,0,10.818
01-12-16,0.479,0.018,0,0,1.439,0,0.297,0.464,0.189,0.689,0.065,0.142,0,0,0,0.214,0.022,0,0.043,0,0,0,0.577,0.045,0,0,0,0,0,0.027,0,0.002,0,0,0,0,0,0,0,0,0.295,0,0,0,0,0,0.053,0.001,0,0,0.012,0,7.612
02-12-16,0.224,0,0,0,0,0,0.393,0,0,0.569,0,0,0,0,0,0.223,0,0,0,0,0,0,0.375,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.001,0.128,0,0,0,0,0,3.244
03-12-16,0.226,0.083,0,0,0,0,0.22,0,0,0.601,0,0,0,0,0,0.22,0,0,0,0,0,0,0.375,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.001,0,0,0,0.124,0,0,0,0,0,3.25
04-12-16,0.225,0.07,0,0,0,0,0.295,0,0,0.484,0,0,0,0,0,0.223,0,0,0,0,0,0,0.373,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0.001,0,0,0,0,0.122,0,0,0,0,0,3.179
05-12-16,0.802,0.058,0.001,0.627,0,0.487,0.521,0.535,0.158,0.791,0.029,0.244,0,0,0.066,0.215,0.086,0,0.069,0,0,0,0.764,0.027,0,0.089,0,0,0,0.023,0.009,0.005,0,0,0,0,0.003,0,0,0.025,0.296,0.001,0,0.002,0,0.029,0.107,0.021,0.001,0,0,0,9.05
06-12-16,0.521,0.058,0,1.36,1.499,0.198,0.311,0.549,0.146,0.904,0.085,0,0,0,0.04,0.217,0.335,0,0,0,0,0,0.904,0.003,0,0.329,0,0,0,0.069,0.001,0.006,0.003,0,0,0,0,0,0,0.024,0.296,0,0,0,0,0,0,0.004,0,0,0.028,1,10.769
07-12-16,0.425,0.122,0,0,1.045,0.374,0.607,0.537,0.077,0.869,0.151,0.257,0,0,0.058,0.215,0.21,0,0.086,0.636,0,0,0.854,0.024,0,0.054,0,0,0,0.053,0,0.004,0.132,0.032,0,0,0,0,0,0.049,0.29,0,0,0,0,0.04,0.042,0.058,0,0,0.018,0,10.536
08-12-16,0.353,0,0,0,0.489,0.421,0.491,0.441,0.184,0.919,0.304,0.453,0,0,0.064,0.213,0.089,0,0.092,0,0,0,1.105,0.037,0,0.072,0,0,0,0.065,0.001,0.004,0,0,0,0,0,0,0,0.019,0.285,0,0,0,0,0.05,0.045,0.063,0,0,0.004,0,9.338
09-12-16,0.317,0.048,0,0.4,0.879,0.295,0.508,0.406,0.506,0.84,0.055,0.065,0,0,0.052,0.216,0.231,0,0.014,0.073,0,0,1.1,0.012,0,0.042,0,0,0,0.033,0.001,0.007,0,0,0,0,0,0,0,0,0.29,0,0.002,0,0,0.001,0,0.027,0,0,0.036,0,8.642
10-12-16,0.296,0,0,0.886,1.912,0.174,0.423,0.567,0.461,0.98,0.146,0.001,0,0,0.084,0.209,0.184,0,0,0,0,0,1.388,0.047,0,0.099,0,0,0,0.016,0,0.005,0,0,0,0,0.003,0,0,0.01,0.281,0,0,0,0,0,0,0.089,0,0,0.019,0,12.174
11-12-16,0.368,0.073,0,0,1.613,0.848,0.755,0.318,0.428,0.897,0.09,0,0,0,0.144,0.216,0.152,0,0,0,0,0,0.494,0.03,0,0.128,0,0,0,0.05,0,0.007,0,0.06,0,0,0,0,0,0.022,0.292,0,0,0,0,0,0,0,0,0,0.002,0,11.062
12-12-16,0.578,0,0,0,0,0.646,0.639,0.501,0.113,0.776,0.075,0,0,0,0.102,0.22,0.195,0,0,0,0,0,1.142,0.038,0,0.095,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0.015,0.298,0,0,0,0,0.002,0.001,0,0,0,0,0,8.75
13-12-16,0.696,0.015,0.001,0.491,1.416,0.603,0.538,0.506,0.146,0.919,0.057,0.12,0,0,0.075,0.219,0.188,0,0.033,0.451,0,0,1.125,0.085,0,0.083,0,0,0,0.054,0,0.005,0,0,0,0,0,0,0,0.04,0.291,0,0.001,0,0,0.038,0.031,0.022,0,0,0,0,12.535
14-12-16,0.354,0.08,0,0.47,1.462,0.514,0.569,0.428,0.283,0.95,0.018,0,0,0,0.089,0.218,0.168,0,0,0,0,0,1.087,0.091,0,0.084,0,0,0,0.053,0.001,0.014,0,0,0,0,0,0,0,0.077,0.296,0,0,0,0,0.001,0,0,0,0,0,0,10.625
15-12-16,0.434,0,0,0,0,0.474,0.524,0.272,0.131,0.82,0.009,0.336,0,0,0.07,0.21,0.218,0,0.129,0,0,0,0.634,0.026,0,0.069,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0.015,0.28,0.001,0,0,0,0.066,0.052,0.089,0,0,0,0,8.217
16-12-16,0.462,0.026,0,0.359,1.492,0.25,0.419,0.435,0.2,0.833,0.375,0.312,0,0,0.045,0.211,0.146,0,0.092,0,0,0,0.901,0.013,0,0.038,0,0,0,0.054,0.003,0.006,0,0,0,0,0,0,0,0.022,0.283,0,0,0,0,0.041,0.033,0.066,0,0,0.006,0,11.05
17-12-16,0.408,0,0,1.164,1.448,0.311,1.513,0.315,0.294,0.935,0,0,0,0,0.076,0.222,0.137,0,0,0,0,0.002,0.937,0.106,0,0.057,0,0,0,0.057,0.004,0.008,0,0.093,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,11.968
18-12-16,0.404,0,0,0,0,0.198,0.411,0.097,0.077,0.728,0.06,0,0,0,0.037,0.223,0.012,0,0,0.524,0,0,0.463,0.007,0,0.029,0,0,0,0.059,0,0.005,0,0,0,0,0,0,0,0,0.305,0,0,0,0,0,0,0,0,0,0,1,5.345
19-12-16,0.621,0,0,1.26,0.837,0.378,0.487,0.376,0,0.844,0.036,0.107,0,0,0.073,0.216,0.198,0,0.036,0,0,0,1.071,0.051,0,0.073,0,0,0,0.053,0.005,0.003,0.001,0,0,0,0.003,0,0,0.069,0.292,0,0,0,0,0.035,0.035,0.024,0,0,0,0,10.747
20-12-16,0.47,0.1,0,0,0.632,0.355,0.405,0.536,0.156,0.705,0.04,0.376,0,0,0.074,0.211,0.128,0,0.083,0,0,0,0.813,0.032,0,0.056,0,0,0,0.054,0,0.004,0,0,0,0,0.003,0,0,0,0.286,0,0,0.001,0,0.029,0.027,0.047,0,0,0,0,8.765
21-12-16,0.411,0,0,0.668,1.445,0.639,0.748,0.492,0.136,0.832,0.032,0,0,0,0.106,0.22,0.09,0,0,0.425,0,0,0.842,0.047,0,0.095,0,0,0,0.056,0.007,0.005,0.019,0,0,0,0,0,0,0.056,0.3,0,0,0,0,0,0,0,0,0,0,0,10.847
22-12-16,0.431,0.081,0,0.869,1.423,0.409,0.45,0.743,0.136,1.004,0.039,0.311,0,0,0.075,0.211,0.172,0,0.087,0,0,0,0.905,0.023,0,0.068,0,0,0,0.123,0.001,0.005,0.002,0,0,0,0,0,0,0.046,0.286,0,0,0,0,0.034,0.033,0.025,0,0,0,0,12.416
23-12-16,0.59,0.016,0,0.442,0,0.659,0.638,0.259,0.139,0.82,0.151,0,0,0,0.14,0.218,0.136,0,0,0.144,0,0,1.028,0.085,0,0.347,0,0,0,0.056,0.001,0.002,0,0,0,0,0,0,0.027,0,0.297,0,0,0,0,0,0,0,0,0,0,0,9.369
24-12-16,0.455,0.121,0,0,1.471,0.403,0.576,0.322,0.071,0.932,0.036,0,0,0,0.108,0.218,0.105,0,0,0,0,0,0.884,0.041,0,0.099,0,0,0,0.058,0,0.004,0,0,0,0,0,0,0,0.018,0.299,0.002,0,0,0,0,0,0,0,0,0,0,9.611
25-12-16,0.403,0.055,0,0,0,0.373,0.921,0.236,0.074,0.708,0.008,0,0,0,0.116,0.212,0.049,0,0,0.106,0,0.128,0.822,0.09,0,0.211,0,0,0,0.056,0,0.005,0.178,0,0,0,0,0,0,0.007,0.291,0,0,0,0,0.001,0,0,0,0,0,1,7.878
26-12-16,0.287,0.09,0,0.57,1.527,0.138,1.507,0.407,0.067,0.826,0.12,0,0,0,0.029,0.219,0.072,0,0,0,0,0,0.477,0.044,0,0.021,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0.037,0.299,0,0,0,0,0,0.066,0,0,0,0,1,9.315
27-12-16,0.218,0.082,0,0,0,0,0.606,0,0,0.616,0,0,0,0,0,0.223,0,0,0,0,0,0,0,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.001,0,0,0,0,0.13,0,0,0,0,1,3.354
28-12-16,0.213,0.036,0,0,0,0,0.242,0,0,0.516,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0,0,0,0,0,0.131,0,0,0,0,0,2.845
29-12-16,0.225,0.062,0,0,0,0,0.405,0,0,0.519,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0.084,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,0,0,0,0,0.131,0,0,0,0,0,3.051
30-12-16,0.329,0,0,0,0,0.082,0.188,0,0,0.471,0,0,0,0,0.02,0.22,0.02,0,0,0,0,0,0.072,0.075,0,0.014,0,0,0,0.011,0,0.002,0,0,0,0,0,0,0,0,0.314,0,0.001,0,0,0,0.115,0,0,0,0,0,3.184
31-12-16,0.961,0.012,0,1.98,0,0.266,0.232,0.132,0.139,0.764,0.013,0,0,0,0.068,0.219,0.031,0,0,0,0,0,0.55,0.112,0,0.053,0,0,0,0.076,0,0.001,0,0.054,0,0,0,0,0,0.015,0.305,0,0.001,0,0,0,0,0,0,0,0,0,9.594
01-01-17,0.319,0.046,0,0.126,0,0.127,0.852,0.158,0.09,0.469,0.022,0,0,0,0.019,0.111,0.026,0,0,0,0,0,0.166,0,0,0.014,0,0,0,0.03,0,0.003,0,0.058,0,0,0,0,0,0,0.152,0.001,0,0,0,0,0,0,0,0,0,1,14.691
02-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.856
03-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.655
04-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.216
05-01-17,0.442,0.108,0,1.804,0,0.451,0.32,0.301,0.294,0.462,0.068,0.332,0,0,0.083,0.129,0.019,0,0.1,0,0,0,0.476,0.03,0,0.069,0,0,0,0.035,0.007,0.004,0.057,0,0,0,0,0,0,0,0.203,0,0,0,0,0.055,0.047,0.034,0,0,0.004,1,11.081
06-01-17,0.628,0.112,0,0,1.479,0.397,0.498,0.548,0.231,0.775,0.033,0.331,0,0,0.081,0.209,0.184,0,0.095,0.304,0,0,0.689,0.08,0,0.058,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0.013,0.287,0,0,0.001,0,0.047,0.041,0.05,0.001,0,0,0,10.739
07-01-17,0.605,0.007,0,0.66,1.456,1.025,0.447,0.428,0.079,1.034,0.037,0,0,0.447,0.256,0.218,0.149,0,0,0,0,0,0.892,0.07,0,0.238,0,0,0,0.053,0.003,0.01,0,0,0,0,0,0,0,0.018,0.299,0,0.001,0,0,0.001,0,0,0,0,0,0,11.316
08-01-17,0.415,0.077,0,1.23,1.475,0.379,0.324,0.363,0.167,0.859,0.12,0.029,0,0,0.063,0.21,0.201,0,0.004,0,0,0,1.187,0.084,0,0.063,0,0,0,0.051,0.005,0.002,0.04,0,0,0,0,0,0,0.013,0.288,0,0,0.001,0,0.006,0.005,0.004,0,0,0.021,0,11.348
09-01-17,0.477,0.016,0,0.427,1.507,0.398,0.499,0.638,0.074,0.876,0.066,0,0,0,0.067,0.212,0.166,0,0,0,0,0,0.902,0.02,0,0.081,0,0,0,0.051,0.001,0.005,0.009,0,0,0,0,0,0,0.012,0.29,0.001,0,0,0,0,0.001,0,0,0,0,0,9.874
10-01-17,0.609,0,0.003,0,0,0.463,0.372,0.286,0.074,0.896,0.048,0.339,0,0,0.071,0.207,0.14,0,0.082,0,0,0,0.718,0.059,0.016,0.192,0,0,0,0.053,0,0.003,0,0,0,0,0,0,0,0.031,0.282,0,0.002,0,0,0.03,0.031,0.058,0,0,0.006,1,8.283
11-01-17,0.437,0.1,0,0.935,1.501,0.554,0.556,0.374,0.074,0.871,0.169,0,0,0,0.085,0.208,0.216,0,0,0,0,0,0.773,0.051,0,0.1,0,0,0,0.052,0.005,0.001,0,0,0,0,0,0,0,0.076,0.285,0,0,0,0,0,0,0,0,0,0,0,10.565
12-01-17,0.679,0,0,0.634,0,0.322,0.278,0.42,0.272,0.88,0.024,0.325,0,0,0.054,0.206,0.205,0,0.086,0,0,0,1.23,0.105,0,0.277,0,0,0,0.051,0.015,0.008,0.003,0,0,0,0,0,0,0,0.281,0,0,0,0,0.061,0.055,0.081,0,0,0.025,0,10.949
13-01-17,0.679,0.029,0,0.631,1.512,0.155,0.277,0.608,0.344,0.875,0.038,0.283,0,0,0.033,0.207,0.197,0,0.08,0.496,0,0,0.946,0.096,0,0.24,0,0,0,0.056,0,0.005,0.045,0,0,0,0,0,0,0.017,0.302,0,0,0,0,0.093,0.073,0.065,0,0,0.009,0,12.583
14-01-17,0.612,0,0,0.635,1.528,0.408,0.388,0.363,0,1.039,0.139,0,0,0,0.078,0.208,0.212,0,0,0,0,0,1.364,0.022,0,0.063,0,0,0,0.053,0.002,0.002,0,0.137,0,0,0,0,0,0.089,0.288,0,0,0,0,0,0,0.006,0,0,0.025,0,11.893
15-01-17,0.653,0,0,0.658,1.334,0.578,0.531,0.338,0.07,0.853,0.171,0,0,0,0.079,0.208,0.2,0,0,0.268,0,0,0.779,0.077,0,0.092,0,0,0,0.053,0,0.005,0.007,0.05,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0,1,10.779
16-01-17,0.703,0.032,0.006,0.602,1.648,0.247,0.254,0.679,0.193,0.796,0.066,0.24,0,0,0.077,0.206,0.226,0,0.06,0,0,0,1.253,0.091,0,0.078,0,0,0,0.052,0.001,0.004,0.304,0,0,0,0,0,0,0.064,0.282,0,0,0,0,0.126,0.117,0.083,0,0,0.003,0,13.391
17-01-17,0.63,0.147,0,0.63,1.457,0.299,0.236,0.618,0.08,0.812,0.023,0.29,0.07,0,0.058,0.205,0.334,0,0.081,0,0,0,0.938,0.041,0.002,0.156,0,0,0,0.053,0,0.002,0,0,0,0,0,0,0,0.024,0.281,0,0,0,0,0.023,0.017,0.024,0,0,0.011,0,12.099
18-01-17,0.578,0.129,0,0,1.198,0.474,0.475,0.479,0.139,0.722,0.065,0,0,0,0.088,0.215,0.338,0,0,0.451,0,0,0.802,0.036,0,0.095,0,0,0,0.057,0.001,0.007,0,0,0,0,0,0,0,0.013,0.297,0,0,0.001,0,0.001,0.001,0,0,0,0,0,9.788
19-01-17,0.686,0.179,0,0.651,0.327,0.518,0.441,0.273,0.065,0.718,0.02,0,0,0,0.097,0.209,0.243,0,0,0,0,0,0.662,0.017,0,0.333,0,0,0,0.057,0.004,0.002,0,0,0.013,0,0,0,0,0.013,0.288,0,0,0.001,0,0,0,0,0,0,0.02,0,9.005
20-01-17,0.667,0.112,0,0,1.615,0.592,1.016,0.495,0.074,0.742,0.072,0.058,0,0,0.141,0.211,0.34,0,0.017,0,0,0,0.819,0.032,0,0.148,0,0,0,0.058,0,0.009,0,0,0,0,0,0,0,0,0.291,0,0,0,0,0.017,0.014,0.013,0,0,0.016,0,11.156
21-01-17,0.606,0.114,0,0,0,0.541,1.491,0.413,0.337,0.67,0.124,0,0,0,0.126,0.215,0.125,0,0,0,0,0,1.138,0.055,0,0.112,0,0,0,0.056,0,0.002,0.001,0,0,0,0,0,0,0.006,0.294,0,0,0,0,0.001,0,0,0,0,0,0,9.96
22-01-17,0.69,0.135,0,1.647,1.604,0.61,0.658,0.614,0.29,0.773,0.031,0.008,0,0.445,0.204,0.211,0.132,0,0.001,0,0,0,1.127,0.143,0,0.117,0,0,0,0.057,0,0.009,0,0,0,0,0,0,0,0.023,0.294,0,0,0,0,0,0,0.001,0,0,0,1,14.19
23-01-17,0.824,0.021,0,0,1.514,0.266,0.308,0.747,0.229,0.775,0.141,0.177,0.007,0,0.052,0.207,0.201,0,0.078,0,0,0,0.859,0.015,0,0.041,0,0,0,0.058,0.083,0.004,0,0,0,0,0,0,0,0.039,0.285,0,0,0.001,0,0.061,0.049,0.07,0,0,0.009,0,11.515
24-01-17,0.711,0.171,0,0.506,0,0.491,0.427,0.458,0.212,0.694,0.274,0.226,0,0,0.086,0.205,0.232,0,0.068,0.281,0,0,0.868,0.09,0.01,0.077,0,0,0,0.054,0,0.004,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0.015,0.011,0.013,0,0,0.01,0,10.621
25-01-17,0.663,0,0,0,1.545,0.493,0.503,0.239,0,0.697,0.116,0,0,0,0.088,0.211,0.34,0,0,0,0,0,0.877,0.054,0,0.091,0,0,0,0.055,0.001,0.001,0,0,0,0,0,0,0,0.024,0.292,0,0.001,0,0,0,0,0,0,0,0,0,9.556
26-01-17,0.777,0,0,1.027,1.563,0.245,0.373,0.382,0.147,0.734,0.265,0.142,0,0,0.061,0.207,0.202,0,0,0,0,0,1.171,0.016,0,0.303,0,0,0,0.213,0,0.007,0.014,0,0,0,0,0,0,0.012,0.285,0,0.004,0,0,0.001,0,0.018,0,0,0.054,0,12.226
27-01-17,0.64,0.111,0.005,0.544,0,0,0.143,0.445,0.383,0.652,0,0.131,0.001,0,0,0.209,0.178,0,0.052,0,0,0,1.046,0.12,0,0,0,0,0,0.056,0,0.004,0,0,0,0,0,0,0,0,0.281,0,0,0.002,0,0,0,0,0,0,0.004,0,9.073
28-01-17,0.42,0.161,0,0,0,0.054,0.196,0.12,0.074,0.74,0,0.002,0,0,0.013,0.212,0.148,0,0.043,0,0,0,0.439,0.083,0,0.009,0,0,0,0.054,0,0.006,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0.001,0,0,0,0,0,0,6.027
