Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Total_power_mainMeter
10-05-16,0.248,0.114,0,0.493,0,0.315,0.98,0.421,0.241,0.938,0.052,0.211,0,0.502,0.062,0.209,0,0,0.057,0,0,0,0.463,0.021,0,0.043,0.006,0,0,0.103,0,0.003,0,0,0,0,0.003,0,0,0,0.285,0.001,0,0,0,0.01,0.008,0.014,0,0,0,12.069
11-05-16,0.253,0.22,0,2.586,1.332,0.464,0.501,0.347,0.156,0.991,0.07,0.035,0,0,0.087,0.215,0,0,0.008,0.35,0,0,0.606,0,0,0.101,0.002,0,0,0.11,0,0.006,0,0,0.004,0,0,0,0,0.039,0.314,0,0,0,0,0.01,0.009,0.008,0,0,0.012,8.606
12-05-16,0.252,0.376,0.032,0.451,1.24,0.17,0.431,0.447,0.08,0.957,0.076,0.126,0,0,0.037,0.215,0,0,0.006,0,0,0,0.201,0,0,0.094,0.003,0,0,0.109,0,0.011,0,0,0.01,0,0,0,0,0.042,0.332,0,0,0,0,0.001,0,0.017,0,0,0.016,5.693
13-05-16,0.248,0.284,0.002,0,0,0,0.133,0.308,0.063,0.917,0.059,0.207,0,0,0.011,0.212,0,0,0.032,0,0,0,0.237,0,0,0.007,0.002,0,0,0.108,0,0.001,0,0,0.007,0,0,0,0,0,0.313,0,0.001,0,0,0,0,0,0,0,0.024,3.602
14-05-16,0.241,0.278,0,0,0,0,0.003,0,0,0.738,0,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,3.851
15-05-16,0.224,0.26,0,0,0,0,0.003,0,0,0.677,0,0.006,0,0,0,0.21,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0.11,0.002,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0.01,6.568
16-05-16,0.207,0.286,0,0.283,0,0.396,0.378,0.08,0.151,0.773,0.068,0.034,0,0,0.074,0.21,0,0,0,0,0,0,0.154,0.008,0,0.058,0.003,0,0,0.109,0,0,0,0,0.001,0,0,0,0,0.014,0.299,0,0,0,0,0.001,0,0,0.456,0,0.02,7.304
17-05-16,0.225,0.279,0,0,0,0.564,0.521,0.17,0.249,0.846,0.673,0,0,0,0.139,0.214,0,0,0,0,0,0,0.308,0,0,0.113,0.003,0,0,0.11,0,0.004,0,0,0,0,0,0,0,0.045,0.302,0,0,0,0,0,0,0,0,0,0,8.309
18-05-16,0.252,0.201,0,0,1.38,0.397,0.51,0.256,0.145,0.85,0.109,0.041,0,0,0.08,0.211,0,0,0,0,0,0,0.456,0.003,0,0.27,0.003,0,0,0.109,0,0.006,0,0,0,0,0.031,0,0,0,0.297,0,0,0,0,0,0,0,0.089,0,0.016,7.708
19-05-16,0.254,0.356,0.002,0,0,0.175,0.627,0.188,0.075,0.825,0.14,0.473,0,0,0.04,0.208,0,0,0.003,0.494,0,0,0.29,0,0,0.029,0.003,0,0,0.105,0.001,0.006,0,0,0,0,0,0,0,0.024,0.288,0,0,0,0,0,0,0,0,0,0.003,8.857
20-05-16,0.256,0.372,0,0.273,1.435,0.099,0.398,0.419,0.142,0.811,0.05,0.232,0,0,0.044,0.21,0,0,0.032,0,0,0,0.441,0,0,0.031,0.003,0,0,0.107,0,0.009,0,0,0,0,0,0.007,0,0.049,0.293,0,0,0,0,0,0,0,0,0,0,5.731
21-05-16,0.256,0.275,0,0.285,0,0.103,0.084,0.263,0.3,0.84,0.045,0,0,0,0.023,0.211,0,0,0,0.107,0,0,0.263,0,0,0.017,0.003,0,0,0.11,0,0.003,0,0,0,0,0,0,0,0,0.301,0,0.001,0,0,0,0,0,0,0,0,4.624
22-05-16,0.251,0.258,0,0.004,0,0.052,0.185,0.288,0.078,0.838,0.003,0,0,0,0.009,0.211,0.024,0,0,0,0,0,0.261,0,0,0.006,0.003,0,0,0.109,0,0.004,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,7.396
23-05-16,0.257,0.272,0.001,0,1.358,0.223,0.184,0.225,0,0.713,0.033,0.396,0,0,0.044,0.207,0,0,0.051,0,0,0,0.162,0,0,0.033,0.003,0,0,0.104,0,0.008,0,0,0,0,0,0,0,0,0.283,0,0,0,0,0.005,0.005,0.008,0,0,0,6.141
24-05-16,0.243,0.362,0,0.315,0,0.355,0.517,0.189,0.085,0.821,0,0.043,0,0,0.057,0.221,0,0,0,0.05,0,0,0.18,0,0,0.048,0,0,0,0.108,0.003,0.009,0,0,0,0,0,0.004,0,0.023,0.294,0,0,0,0,0,0.006,0.004,0,0,0,5.5
25-05-16,0.28,0.149,0,0.281,0,0.393,0.299,0.197,0.086,0.806,0,0,0,0,0.083,0.219,0,0,0,0,0,0,0.315,0.008,0,0.06,0.003,0,0,0.108,0,0.007,0,0,0,0,0,0,0,0.014,0.295,0.001,0,0,0,0,0,0,0,0,0,9.179
26-05-16,0.255,0.407,0.002,0.828,1.355,0.069,0.154,0.422,0.088,0.736,0.142,0.17,0,0,0.051,0.217,0.016,0,0.015,0,0,0,0.6,0.032,0.014,0.011,0,0,0,0.096,0,0.007,0,0,0,0,0,0.007,0,0.039,0.284,0,0.001,0,0,0,0.013,0.06,0.304,0,0.054,4.895
27-05-16,0.232,0.339,0,0,0,0,0.073,0.097,0.085,0.845,0.11,0,0,0,0,0.221,0,0,0,0,0,0,0.077,0.081,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.299,0,0,0,0,0,0.129,0,0,0,0,3.433
28-05-16,0.21,0.246,0,0,0,0,0.067,0,0,0.717,0,0,0,0,0,0.223,0,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.302,0,0.001,0,0,0,0.129,0,0,0,0,3.561
29-05-16,0.212,0.224,0,0,0,0,0.155,0,0,0.773,0,0,0,0,0,0.224,0,0,0,0,0,0,0,0.082,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0.129,0,0,0,0,3.079
30-05-16,0.207,0.001,0,0,0,0,0.029,0,0,0.771,0,0,0,0,0,0.224,0.001,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0.128,0,0,0,0,3.22
31-05-16,0.206,0,0,0,0,0,0.194,0,0,0.696,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0.082,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0.129,0,0,0,0,2.999
01-06-16,0.187,0,0,0,0,0,0.028,0,0,0.706,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.002,0,0,0,0,0.127,0,0,0,0,3.571
02-06-16,0.208,0.077,0,0,0,0,0.109,0,0,0.641,0,0,0,0,0,0.226,0,0,0,0.381,0,0,0.071,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,0,0,0,0.129,0,0,0,0,4.095
03-06-16,0.263,0.11,0,0.299,0,0.096,0.271,0,0,0.667,0,0,0,0,0.021,0.226,0,0,0,0,0,0,0.118,0.001,0,0.016,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0.023,0.304,0,0,0,0,0,0.105,0,0,0,0.011,5.944
04-06-16,0.334,0.275,0,0,0,0.154,1.339,0.18,0.079,0.737,0.08,0,0,0,0.033,0.223,0.013,0,0,0,0,0,0.127,0,0,0.025,0.003,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,8.845
05-06-16,0.246,0.342,0,0.28,1.382,0.367,0.315,0.427,0.403,0.823,0.058,0,0,0,0.074,0.216,0,0,0,0,0,0,0.711,0,0,0.056,0.003,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,9.451
06-06-16,0.253,0.401,0,0,1.256,0.413,0.51,0.362,0.071,1.029,0.109,0,0,0,0.076,0.218,0,0,0,0,0,0,1.362,0,0,0.061,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.061,0.296,0.001,0,0,0,0,0,0,0,0,0,8.255
07-06-16,0.254,0.228,0,0,0,0.409,1.024,0.465,0.071,1.004,0.343,0,0,0,0.126,0.221,0,0,0,0,0,0,1.049,0.038,0,0.1,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.075,0.296,0.001,0.002,0,0,0,0,0,0,0,0,9.937
08-06-16,0.254,0.211,0.003,0.618,1.217,0.522,0.374,0.351,0.276,0.899,0.073,0.503,0,0,0.085,0.216,0.001,0,0.061,0,0,0,0.319,0.034,0,0.123,0,0,0,0.032,0,0.005,0,0,0,0,0,0,0,0.013,0.29,0,0.003,0,0,0,0,0,0,0,0,6.994
09-06-16,0.257,0.387,0,0,0,0.325,0.273,0.214,0.11,0.882,0.011,0.437,0,0,0.052,0.215,0.001,0,0.064,0,0,0,0.08,0,0,0.155,0.003,0,0,0.104,0,0.007,0,0,0,0,0,0,0,0.013,0.288,0,0,0,0,0,0,0,0.265,0,0.046,9.881
10-06-16,0.25,0.338,0,1.222,1.283,0.296,0.337,0.298,0.197,0.905,0,0.055,0,0,0.055,0.215,0,0,0,0,0,0,0.295,0,0,0.044,0.002,0,0,0.104,0,0.006,0.006,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0.133,0,0.032,7.69
11-06-16,0.253,0.154,0,0,1.286,0.345,0.406,0.323,0.171,1.034,0.032,0,0,0,0.071,0.222,0.033,0,0,0.723,0,0,0.374,0,0,0.06,0,0,0,0.108,0,0.004,0,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,8.377
12-06-16,0.243,0.241,0,0.639,0,0.499,0.589,0.248,0.159,1.028,0,0.101,0,0,0.074,0.222,0.036,0,0,0,0,0,0.359,0,0,0.072,0,0,0,0.107,0,0.004,0,0,0,0,0,0.006,0,0.026,0.299,0,0,0,0,0,0,0,0.283,0,0.025,7.404
13-06-16,0.254,0.196,0,0.241,0,0.303,0.539,0.335,0.076,1.044,0.355,0,0,0,0.06,0.223,0,0,0,0,0,0,0.677,0,0,0.043,0.003,0,0,0.109,0,0.005,0,0,0,0,0,0,0.151,0.087,0.302,0,0,0,0,0,0,0,0,0,0.013,8.296
14-06-16,0.247,0.284,0,0,1.357,0.504,0.386,0.247,0.144,0.98,0.13,0,0,0,0.099,0.224,0,0,0,0.081,0,0,0.559,0,0,0.096,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0.027,0.304,0,0,0,0,0,0,0,0,0,0,9.415
15-06-16,0.252,0.379,0,0.476,1.345,0.357,0.297,0.221,0.227,0.938,0.338,0,0,0,0.088,0.219,0,0,0,0.411,0,0,0.477,0,0,0.107,0.003,0,0,0.106,0,0,0,0,0,0,0,0,0,0.01,0.304,0.001,0,0.001,0,0,0,0,0,0,0,9.183
16-06-16,0.251,0.214,0.002,0,1.321,0.274,0.272,0.546,0.302,0.946,0.07,0.119,0,0,0.048,0.219,0.006,0,0.021,0.253,0,0,0.667,0,0,0.046,0,0,0,0.107,0,0.006,0,0.09,0,0,0,0,0.021,0.042,0.296,0,0,0,0,0,0,0,0,0,0,6.882
17-06-16,0.259,0.215,0,0,0,0.352,0.426,0.483,0.135,0.88,0.009,0.027,0,0,0.077,0.217,0.001,0,0,0,0,0,0.529,0.001,0,0.185,0.003,0,0,0.106,0.003,0.004,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.064,0,0.007,8.18
18-06-16,0.25,0.13,0,0,1.334,0.375,0.928,0.378,0.246,0.835,0.008,0.019,0,0,0.075,0.222,0,0,0.009,0,0,0,0.287,0.008,0,0.055,0,0,0,0.108,0,0.007,0,0,0.016,0,0,0,0,0.002,0.297,0,0,0,0,0,0,0,0,0,0.012,7.261
19-06-16,0.281,0.319,0,0.449,0,0.328,0.267,0.325,0.076,0.871,0.402,0,0,0,0.149,0.221,0,0,0,0,0,0,0.449,0.011,0,0.124,0.003,0,0,0.109,0,0.008,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,10.665
20-06-16,0.255,0.326,0,1.269,1.185,0.238,0.384,0.235,0.164,1.08,0.154,0.414,0,0,0.04,0.215,0.012,0,0.062,0.018,0,0,0.43,0,0,0.036,0.001,0,0,0.103,0,0.013,0.014,0.069,0,0,0,0,0,0.027,0.286,0,0,0,0,0,0,0,0,0,0.005,9.251
21-06-16,0.254,0.348,0,0,1.252,0.725,0.648,0.43,0.083,0.915,0,0.119,0,0,0.107,0.224,0,0,0.013,0,0,0,0.359,0.034,0,0.096,0.003,0,0,0.107,0,0.006,0,0,0.01,0,0,0,0,0.016,0.299,0,0,0,0,0,0,0,0.295,0,0.016,10.144
22-06-16,0.255,0.195,0,1.271,1.273,0.321,0.325,0.51,0.128,0.993,0.065,0.052,0,0,0.182,0.225,0,0,0.005,0,0,0,0.836,0,0,0.164,0,0,0,0.082,0,0.005,0.017,0,0,0,0,0,0,0.042,0.299,0,0,0,0,0,0,0,0.098,0,0.016,6.118
23-06-16,0.255,0.188,0.004,0,0,0.139,0.114,0.166,0.136,1.008,0,0.181,0,0,0.03,0.224,0,0,0.008,0,0,0,0.396,0.031,0,0.021,0.003,0,0,0.058,0,0.004,0,0,0,0,0,0,0,0.012,0.295,0,0,0,0,0.006,0.007,0.005,0,0.021,0,6.925
24-06-16,0.254,0.334,0,0,1.333,0.112,0.16,0.318,0.277,0.905,0.055,0,0,0,0.088,0.228,0,0,0,0,0,0,0.084,0,0,0.061,0,0,0,0.06,0,0.005,0.001,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,7.466
25-06-16,0.253,0.254,0,0,1.194,0.426,0.342,0.422,0,1.054,0.032,0,0,0,0.072,0.227,0,0,0,0,0,0,0.139,0,0,0.064,0,0,0,0.057,0,0.008,0,0.087,0,0,0,0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,6.672
26-06-16,0.256,0.301,0,0.206,0,0.356,0.336,0.164,0.242,0.864,0.042,0.011,0,0,0.093,0.22,0,0,0.001,0,0,0,0.165,0,0,0.074,0,0,0,0.052,0,0.005,0,0,0,0,0.003,0,0,0,0.285,0,0,0,0,0.001,0,0,0.022,0,0.01,7.593
27-06-16,0.252,0.332,0,0,1.321,0.381,0.932,0.07,0.148,0.861,0,0,0,0,0.077,0.23,0.004,0,0,0,0,0,0.223,0,0,0.058,0,0,0,0.052,0,0,0,0.057,0.013,0,0,0,0,0.016,0.291,0,0,0,0,0,0,0.001,0,0.007,0,8.178
28-06-16,0.256,0.286,0,0,1.282,0.663,0.508,0.399,0.141,0.996,0.18,0,0,0,0.139,0.227,0,0,0,0,0,0,0.578,0.012,0,0.129,0,0,0,0.054,0,0.008,0,0,0,0,0,0,0,0.105,0.298,0,0,0,0,0,0,0,0,0,0,11.433
29-06-16,0.261,0.153,0,0.617,1.253,0.728,0.575,0.445,0.12,1.189,0.127,0.136,0,0,0.336,0.224,0.005,0,0.012,0,0,0,0.691,0.021,0,0.306,0.003,0,0,0.052,0,0.011,0.001,0.047,0,0,0,0,0,0.09,0.285,0,0,0,0,0,0,0,0,0,0,9.931
30-06-16,0.258,0.31,0,0,0,1.022,0.414,0.257,0.198,1.074,0,0,0,0,0.235,0.222,0,0,0,0.261,0,0,0.271,0.021,0,0.311,0.003,0,0,0.051,0.001,0.003,0,0,0,0,0,0,0.027,0.021,0.286,0,0.001,0,0,0.001,0,0,0,0,0.059,7.756
01-07-16,0.263,0.223,0,0,0,0.246,0.269,0.396,0.128,0.949,0.232,0.114,0,0,0.124,0.22,0.002,0,0.009,0,0,0,0.899,0.062,0,0.117,0,0,0,0.052,0,0.005,0,0.053,0,0,0,0,0,0.023,0.28,0.001,0,0,0,0.003,0.007,0.009,0.001,0,0,6
02-07-16,0.253,0.282,0,0,1.347,0,0.069,0,0.071,0.787,0.016,0.085,0,0,0,0.222,0,0,0.014,0.032,0,0,0.03,0,0,0,0,0,0,0.059,0,0,0,0.051,0,0,0,0,0,0,0.295,0,0.001,0,0,0,0,0.004,0,0,0,4.472
03-07-16,0.25,0.344,0,0,0,0.076,0.143,0,0.102,0.819,0,0,0,0,0.017,0.223,0,0,0,0,0,0,0.085,0.008,0,0.012,0.003,0,0,0.06,0,0.001,0,0,0,0,0,0,0.097,0,0.297,0.001,0,0,0,0,0,0,0,0,0,8.59
04-07-16,0.23,0.217,0,0.793,0,0.4,0.528,0.342,0.066,0.918,0.019,0.233,0,0,0.162,0.221,0,0,0.058,0,0,0,0.303,0.027,0,0.118,0,0,0,0.057,0,0,0.001,0,0,0,0,0,0,0.018,0.284,0.003,0,0,0,0,0,0,0.528,0,0,9.588
05-07-16,0.254,0.323,0,0,1.216,0.613,1.61,0.117,0.118,0.923,0.021,0,0,0,0.35,0.241,0,0,0,0.035,0,0,1.163,0,0,0.087,0,0,0,0.06,0,0.002,0,0,0,0,0,0,0,0.016,0.303,0,0,0,0,0,0,0,0,0,0,7.988
06-07-16,0.233,0.336,0,0.412,0,0.636,1.27,0.357,0.35,1.023,0,0,0,0,0.1,0.234,0,0,0,0,0,0,0.221,0.002,0,0.088,0.003,0,0,0.059,0,0.005,0,0,0,0,0,0,0,0.018,0.298,0,0,0,0,0.003,0,0,0,0.012,0,9.337
07-07-16,0.255,0.336,0,0,0,0.726,1.321,0.283,0.322,0.907,0,0.386,0,0,0.14,0.227,0,0,0.073,0,0,0,0.264,0,0,0.145,0.003,0,0,0.056,0,0.007,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0.001,0.014,0.007,0.122,0,0.027,9.748
08-07-16,0.251,0.225,0,0,1.211,0.456,1.31,0.387,0.137,1.021,0.018,0.03,0,0,0.136,0.235,0.014,0,0.003,0.318,0,0,0.6,0.003,0,0.086,0,0,0,0.058,0,0.003,0,0,0,0,0,0,0,0.03,0.296,0,0,0,0,0,0,0.006,0.138,0,0.026,9.987
09-07-16,0.253,0.285,0,0.942,1.189,0.309,1.404,0.291,0.091,1.12,0.019,0.286,0,0,0.055,0.233,0,0,0.037,0,0,0,0.346,0,0,0.048,0,0,0,0.057,0,0.004,0,0.052,0,0,0,0,0,0.041,0.293,0,0,0,0,0,0,0,0,0.019,0.006,9.946
10-07-16,0.248,0.316,0,0.573,0,0.635,1.548,0.563,0.187,0.973,0.082,0.012,0,0,0.097,0.227,0.041,0,0.026,0,0,0,0.263,0,0,0.094,0.002,0,0,0.056,0,0.007,0,0.056,0,0,0,0,0,0,0.284,0,0.002,0,0,0,0,0,0.055,0,0.014,5.357
11-07-16,0.254,0.185,0,0.591,1.206,0.251,1.669,0.307,0.156,0.977,0.064,0.029,0,0,0.052,0.234,0,0,0.007,0,0,0,0.289,0.002,0,0.037,0.003,0,0,0.058,0,0.003,0,0,0.016,0,0,0,0,0.057,0.288,0.002,0,0,0,0,0,0,0.136,0,0.02,0.566
21-07-16,0.249,0.205,0,0,1.093,0.122,0.078,0.156,0.154,0.962,0,0.171,0,0,0.021,0.223,0,0,0.023,0,0,0,0.365,0.023,0,0.014,0,0,0,0.056,0,0.003,0.062,0,0,0,0,0,0,0,0.296,0,0,0.001,0,0,0.027,0,0.001,0.191,0,4.19
22-07-16,0.212,0.204,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.226,0.001,0,0,0,0,0,0.364,0.079,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0.333,0,0.001,0,0,0,0.125,0,0,0,0,4.501
23-07-16,0.209,0.332,0,0,0,0,0.186,0,0,0.94,0,0,0,0,0,0.229,0,0,0,0,0,0,0.361,0.079,0,0.001,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.333,0,0.003,0,0,0,0.125,0,0,0,0,4.594
24-07-16,0.202,0.279,0,0,0,0,0.304,0,0,0.909,0,0,0,0,0,0.233,0,0,0,0,0,0,0.364,0.08,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0,0,0.125,0,0,0,0,4.356
25-07-16,0.2,0.24,0,0,0,0,0.053,0,0,0.977,0,0,0,0,0,0.23,0,0,0,0,0,0,0.36,0.079,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0.334,0,0,0,0,0,0.123,0,0,0,0,4.12
26-07-16,0.183,0.192,0,0,0,0,0,0,0,0.892,0,0,0,0,0,0.224,0,0,0,0,0,0,0.362,0.077,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0.328,0,0,0,0,0,0.122,0,0,0,0,4.106
27-07-16,0.194,0.128,0,0,0,0,0,0,0,0.962,0,0,0,0,0,0.225,0,0,0,0,0,0,0.366,0.078,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.329,0,0,0,0,0,0.123,0,0,0,0,4.551
28-07-16,0.203,0.123,0,0,0,0,0,0,0,0.878,0,0,0,0,0,0.226,0,0,0,0.358,0,0,0.428,0.078,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.331,0,0,0,0,0,0.123,0,0,0,0,5.217
29-07-16,0.212,0.112,0,0.457,0,0.175,0.17,0,0,0.785,0,0,0,0,0.04,0.227,0,0,0,0,0,0,0.403,0.066,0,0.031,0.003,0,0,0.058,0.005,0.009,0,0,0,0,0,0,0,0.016,0.33,0,0,0.001,0,0,0.101,0,0,0,0,8.591
30-07-16,0.251,0.23,0,1.633,0,0.389,0.35,0.2,0.269,1.077,0,0,0,0,0.07,0.224,0,0,0,0.063,0,0,0.437,0,0,0.066,0.003,0,0,0.058,0.001,0.003,0,0,0,0,0,0,0,0,0.324,0.001,0,0,0,0,0,0,0,0,0,7.205
31-07-16,0.251,0.212,0.002,0,1.201,0.201,0.163,0.355,0.144,1.057,0.019,0.024,0,0,0.036,0.226,0,0,0.004,0,0,0,0.311,0,0,0.033,0.003,0,0,0.058,0.001,0.005,0,0,0,0,0,0,0,0,0.316,0.001,0.001,0,0,0,0,0,0,0,0,6.523
01-08-16,0.255,0.197,0,0,0,0.579,0.457,0.165,0.07,0.936,0.05,0,0,0,0.086,0.23,0,0,0,0,0,0,0.511,0.024,0,0.083,0.002,0,0,0.06,0,0.004,0,0,0,0,0,0,0,0.021,0.3,0,0,0,0,0,0,0,0,0,0.033,9.303
02-08-16,0.257,0.142,0.003,0.733,0,0.454,0.566,0.445,0.121,0.941,0,0.169,0,0,0.098,0.231,0,0,0.016,0,0,0,0.771,0.026,0.001,0.087,0.003,0,0,0.059,0,0.005,0.03,0,0,0,0,0,0.036,0.056,0.296,0,0,0,0,0.008,0.009,0.014,0.536,0.002,0,7.457
03-08-16,0.256,0.315,0,0,1.221,0.191,0.83,0.064,0.209,0.895,0,0.063,0,0,0.053,0.23,0,0,0.002,0,0,0.001,0.237,0,0.003,0.048,0.003,0,0,0.059,0,0.009,0,0,0,0,0,0.006,0,0,0.294,0,0,0,0,0,0,0,0,0.004,0,5.927
04-08-16,0.248,0.233,0,0.541,0,0.107,0.207,0.095,0,0.813,0,0.219,0,0,0.021,0.223,0,0,0.01,0,0,0,0.23,0,0,0.015,0.003,0,0,0.059,0.001,0.005,0,0,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,0,0.003,0,4.688
05-08-16,0.248,0.304,0,0,0,0,0.003,0.239,0.067,0.845,0,0,0,0,0,0.22,0,0,0,0,0,0,0.48,0,0,0.001,0,0,0,0.06,0,0.009,0,0,0,0,0,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,5.584
06-08-16,0.253,0.365,0,0,0,0.439,0.38,0.271,0,0.886,0,0.015,0,0,0.084,0.221,0,0,0.002,0,0,0,0.28,0.03,0,0.065,0.003,0,0,0.059,0,0.001,0,0,0,0,0,0,0,0,0.289,0,0.001,0,0,0,0,0,0,0,0,9.423
07-08-16,0.249,0.311,0,0.478,1.204,0.476,0.636,0.122,0.068,0.976,0,0,0,0,0.078,0.224,0.082,0,0,0.634,0,0,0.225,0,0,0.067,0.003,0,0,0.057,0.001,0.012,0,0.1,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,0,0,0,7.525
08-08-16,0.252,0.225,0.002,0,1.171,0.053,0.165,0.307,0.068,0.919,0,0.015,0,0,0.011,0.221,0,0,0.077,0,0,0,0.358,0.004,0,0.008,0.003,0,0,0.058,0,0.009,0,0,0,0,0,0,0,0.034,0.286,0,0,0,0,0.001,0,0,0,0.14,0,5.018
09-08-16,0.249,0.222,0,0.413,0,0.051,0.037,0.096,0,0.873,0,0,0,0,0.011,0.223,0,0,0,0,0,0,0.286,0.038,0,0.01,0.003,0,0,0.062,0.035,0.005,0,0,0,0,0,0,0,0,0.297,0,0,0,0,0,0,0,0,0.129,0,4.989
10-08-16,0.255,0.309,0,0.193,0,0.119,0.224,0.136,0,0.81,0,0,0,0,0.025,0.221,0,0,0,0,0,0,0.326,0.032,0,0.018,0.003,0,0,0.06,0,0.005,0,0.004,0,0,0,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,7.575
11-08-16,0.249,0.229,0,0,0,0.287,1.052,0.34,0,0.927,0,0.142,0,0,0.053,0.228,0.086,0,0.032,0.414,0,0.001,0.36,0,0,0.042,0.003,0,0,0.059,0,0.008,0,0,0,0,0,0,0,0.038,0.288,0,0,0,0,0,0,0,0,0,0,6.149
12-08-16,0.252,0.355,0,0,1.26,0.131,0.097,0,0.07,0.943,0,0.021,0,0,0.027,0.224,0,0,0.001,0,0,0.005,0.199,0,0,0.024,0.003,0,0,0.058,0,0.005,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0,6.101
13-08-16,0.229,0.256,0,0.166,0,0.451,0.464,0.335,0.069,0.95,0.04,0,0,0,0.089,0.226,0,0,0,0,0,0.001,0.327,0.027,0,0.063,0.003,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0.001,0,0,0,0,0,8.135
14-08-16,0.244,0.298,0,0.191,1.224,0.546,0.591,0.453,0.069,0.874,0.008,0,0,0,0.106,0.225,0,0,0,0,0,0.006,0.159,0,0,0.086,0.003,0,0,0.059,0,0.009,0,0,0,0,0,0,0,0,0.293,0,0,0,0,0,0,0,0,0,0,9.081
15-08-16,0.241,0.329,0,0.223,1.163,0.383,1.474,0.231,0.003,0.949,0,0.125,0,0,0.072,0.231,0,0,0.031,0,0,0.003,0.227,0,0,0.052,0,0,0,0.057,0,0.004,0,0,0,0,0,0,0,0.027,0.29,0,0,0,0,0,0,0,0,0,0,6.352
16-08-16,0.229,0.265,0,0,0,0.484,0.332,0.31,0.075,0.82,0,0.088,0,0,0.138,0.222,0,0,0.007,0.325,0,0.002,0.2,0,0.006,0.101,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0.046,0.291,0,0,0,0,0,0,0,0,0.078,0,6.986
