,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
1463270400,0.224,0.26,0,0,0,0,0.003,0,0,0.677,0,0.006,0,0,0,0.21,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0.11,0.002,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0.01,0,12,66,10,6.568
1463356800,0.207,0.286,0,0.283,0,0.396,0.378,0.08,0.151,0.773,0.068,0.034,0,0,0.074,0.21,0,0,0,0,0,0,0.154,0.008,0,0.058,0.003,0,0,0.109,0,0,0,0,0.001,0,0,0,0,0.014,0.299,0,0,0,0,0.001,0,0,0.456,0,0.02,0,12,66,11,7.304
1463443200,0.225,0.279,0,0,0,0.564,0.521,0.17,0.249,0.846,0.673,0,0,0,0.139,0.214,0,0,0,0,0,0,0.308,0,0,0.113,0.003,0,0,0.11,0,0.004,0,0,0,0,0,0,0,0.045,0.302,0,0,0,0,0,0,0,0,0,0,0,12,80,21,8.309
1463529600,0.252,0.201,0,0,1.38,0.397,0.51,0.256,0.145,0.85,0.109,0.041,0,0,0.08,0.211,0,0,0,0,0,0,0.456,0.003,0,0.27,0.003,0,0,0.109,0,0.006,0,0,0,0,0.031,0,0,0,0.297,0,0,0,0,0,0,0,0.089,0,0.016,0,14,76,13,7.708
1463616000,0.254,0.356,0.002,0,0,0.175,0.627,0.188,0.075,0.825,0.14,0.473,0,0,0.04,0.208,0,0,0.003,0.494,0,0,0.29,0,0,0.029,0.003,0,0,0.105,0.001,0.006,0,0,0,0,0,0,0,0.024,0.288,0,0,0,0,0,0,0,0,0,0.003,0,16,68,24,8.857
1463702400,0.256,0.372,0,0.273,1.435,0.099,0.398,0.419,0.142,0.811,0.05,0.232,0,0,0.044,0.21,0,0,0.032,0,0,0,0.441,0,0,0.031,0.003,0,0,0.107,0,0.009,0,0,0,0,0,0.007,0,0.049,0.293,0,0,0,0,0,0,0,0,0,0,0,16,74,23,5.731
1463788800,0.256,0.275,0,0.285,0,0.103,0.084,0.263,0.3,0.84,0.045,0,0,0,0.023,0.211,0,0,0,0.107,0,0,0.263,0,0,0.017,0.003,0,0,0.11,0,0.003,0,0,0,0,0,0,0,0,0.301,0,0.001,0,0,0,0,0,0,0,0,1,14,74,10,4.624
1463875200,0.251,0.258,0,0.004,0,0.052,0.185,0.288,0.078,0.838,0.003,0,0,0,0.009,0.211,0.024,0,0,0,0,0,0.261,0,0,0.006,0.003,0,0,0.109,0,0.004,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,13,77,11,7.396
1463961600,0.257,0.272,0.001,0,1.358,0.223,0.184,0.225,0,0.713,0.033,0.396,0,0,0.044,0.207,0,0,0.051,0,0,0,0.162,0,0,0.033,0.003,0,0,0.104,0,0.008,0,0,0,0,0,0,0,0,0.283,0,0,0,0,0.005,0.005,0.008,0,0,0,0,10,75,11,6.141
1464048000,0.243,0.362,0,0.315,0,0.355,0.517,0.189,0.085,0.821,0,0.043,0,0,0.057,0.221,0,0,0,0.05,0,0,0.18,0,0,0.048,0,0,0,0.108,0.003,0.009,0,0,0,0,0,0.004,0,0.023,0.294,0,0,0,0,0,0.006,0.004,0,0,0,0,10,78,11,5.5
1464134400,0.28,0.149,0,0.281,0,0.393,0.299,0.197,0.086,0.806,0,0,0,0,0.083,0.219,0,0,0,0,0,0,0.315,0.008,0,0.06,0.003,0,0,0.108,0,0.007,0,0,0,0,0,0,0,0.014,0.295,0.001,0,0,0,0,0,0,0,0,0,0,12,73,6,9.179
1464220800,0.255,0.407,0.002,0.828,1.355,0.069,0.154,0.422,0.088,0.736,0.142,0.17,0,0,0.051,0.217,0.016,0,0.015,0,0,0,0.6,0.032,0.014,0.011,0,0,0,0.096,0,0.007,0,0,0,0,0,0.007,0,0.039,0.284,0,0.001,0,0,0,0.013,0.06,0.304,0,0.054,0,13,79,11,4.895
1464307200,0.232,0.339,0,0,0,0,0.073,0.097,0.085,0.845,0.11,0,0,0,0,0.221,0,0,0,0,0,0,0.077,0.081,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.299,0,0,0,0,0,0.129,0,0,0,0,0,13,79,13,3.433
1464393600,0.21,0.246,0,0,0,0,0.067,0,0,0.717,0,0,0,0,0,0.223,0,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.302,0,0.001,0,0,0,0.129,0,0,0,0,1,14,76,16,3.561
1464480000,0.212,0.224,0,0,0,0,0.155,0,0,0.773,0,0,0,0,0,0.224,0,0,0,0,0,0,0,0.082,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0.129,0,0,0,0,1,13,80,26,3.079
1464566400,0.207,0.001,0,0,0,0,0.029,0,0,0.771,0,0,0,0,0,0.224,0.001,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0.128,0,0,0,0,0,11,88,32,3.22
1464652800,0.206,0,0,0,0,0,0.194,0,0,0.696,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0.082,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0,0,0.129,0,0,0,0,0,12,92,5,2.999
1464739200,0.187,0,0,0,0,0,0.028,0,0,0.706,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.002,0,0,0,0,0.127,0,0,0,0,0,11,83,32,3.571
1464825600,0.208,0.077,0,0,0,0,0.109,0,0,0.641,0,0,0,0,0,0.226,0,0,0,0.381,0,0,0.071,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,0,0,0,0.129,0,0,0,0,1,11,86,18,4.095
1464912000,0.263,0.11,0,0.299,0,0.096,0.271,0,0,0.667,0,0,0,0,0.021,0.226,0,0,0,0,0,0,0.118,0.001,0,0.016,0.003,0,0,0,0,0.004,0,0,0,0,0,0,0,0.023,0.304,0,0,0,0,0,0.105,0,0,0,0.011,0,16,87,23,5.944
1464998400,0.334,0.275,0,0,0,0.154,1.339,0.18,0.079,0.737,0.08,0,0,0,0.033,0.223,0.013,0,0,0,0,0,0.127,0,0,0.025,0.003,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0,16,83,8,8.845
1465084800,0.246,0.342,0,0.28,1.382,0.367,0.315,0.427,0.403,0.823,0.058,0,0,0,0.074,0.216,0,0,0,0,0,0,0.711,0,0,0.056,0.003,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0,13,79,11,9.451
1465171200,0.253,0.401,0,0,1.256,0.413,0.51,0.362,0.071,1.029,0.109,0,0,0,0.076,0.218,0,0,0,0,0,0,1.362,0,0,0.061,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.061,0.296,0.001,0,0,0,0,0,0,0,0,0,0,14,73,10,8.255
1465257600,0.254,0.228,0,0,0,0.409,1.024,0.465,0.071,1.004,0.343,0,0,0,0.126,0.221,0,0,0,0,0,0,1.049,0.038,0,0.1,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.075,0.296,0.001,0.002,0,0,0,0,0,0,0,0,0,17,75,14,9.937
1465344000,0.254,0.211,0.003,0.618,1.217,0.522,0.374,0.351,0.276,0.899,0.073,0.503,0,0,0.085,0.216,0.001,0,0.061,0,0,0,0.319,0.034,0,0.123,0,0,0,0.032,0,0.005,0,0,0,0,0,0,0,0.013,0.29,0,0.003,0,0,0,0,0,0,0,0,0,13,81,10,6.994
1465430400,0.257,0.387,0,0,0,0.325,0.273,0.214,0.11,0.882,0.011,0.437,0,0,0.052,0.215,0.001,0,0.064,0,0,0,0.08,0,0,0.155,0.003,0,0,0.104,0,0.007,0,0,0,0,0,0,0,0.013,0.288,0,0,0,0,0,0,0,0.265,0,0.046,0,14,72,23,9.881
1465516800,0.25,0.338,0,1.222,1.283,0.296,0.337,0.298,0.197,0.905,0,0.055,0,0,0.055,0.215,0,0,0,0,0,0,0.295,0,0,0.044,0.002,0,0,0.104,0,0.006,0.006,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0.133,0,0.032,1,16,78,21,7.69
1465603200,0.253,0.154,0,0,1.286,0.345,0.406,0.323,0.171,1.034,0.032,0,0,0,0.071,0.222,0.033,0,0,0.723,0,0,0.374,0,0,0.06,0,0,0,0.108,0,0.004,0,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0,0,0,0,0,0,17,83,3,8.377
1465689600,0.243,0.241,0,0.639,0,0.499,0.589,0.248,0.159,1.028,0,0.101,0,0,0.074,0.222,0.036,0,0,0,0,0,0.359,0,0,0.072,0,0,0,0.107,0,0.004,0,0,0,0,0,0.006,0,0.026,0.299,0,0,0,0,0,0,0,0.283,0,0.025,0,16,82,14,7.404
1465776000,0.254,0.196,0,0.241,0,0.303,0.539,0.335,0.076,1.044,0.355,0,0,0,0.06,0.223,0,0,0,0,0,0,0.677,0,0,0.043,0.003,0,0,0.109,0,0.005,0,0,0,0,0,0,0.151,0.087,0.302,0,0,0,0,0,0,0,0,0,0.013,0,16,83,18,8.296
1465862400,0.247,0.284,0,0,1.357,0.504,0.386,0.247,0.144,0.98,0.13,0,0,0,0.099,0.224,0,0,0,0.081,0,0,0.559,0,0,0.096,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0.027,0.304,0,0,0,0,0,0,0,0,0,0,0,16,71,16,9.415
1465948800,0.252,0.379,0,0.476,1.345,0.357,0.297,0.221,0.227,0.938,0.338,0,0,0,0.088,0.219,0,0,0,0.411,0,0,0.477,0,0,0.107,0.003,0,0,0.106,0,0,0,0,0,0,0,0,0,0.01,0.304,0.001,0,0.001,0,0,0,0,0,0,0,0,16,72,13,9.183
1466035200,0.251,0.214,0.002,0,1.321,0.274,0.272,0.546,0.302,0.946,0.07,0.119,0,0,0.048,0.219,0.006,0,0.021,0.253,0,0,0.667,0,0,0.046,0,0,0,0.107,0,0.006,0,0.09,0,0,0,0,0.021,0.042,0.296,0,0,0,0,0,0,0,0,0,0,0,13,85,8,6.882
1466121600,0.259,0.215,0,0,0,0.352,0.426,0.483,0.135,0.88,0.009,0.027,0,0,0.077,0.217,0.001,0,0,0,0,0,0.529,0.001,0,0.185,0.003,0,0,0.106,0.003,0.004,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.064,0,0.007,0,13,80,10,8.18
1466208000,0.25,0.13,0,0,1.334,0.375,0.928,0.378,0.246,0.835,0.008,0.019,0,0,0.075,0.222,0,0,0.009,0,0,0,0.287,0.008,0,0.055,0,0,0,0.108,0,0.007,0,0,0.016,0,0,0,0,0.002,0.297,0,0,0,0,0,0,0,0,0,0.012,1,16,73,16,7.261
1466294400,0.281,0.319,0,0.449,0,0.328,0.267,0.325,0.076,0.871,0.402,0,0,0,0.149,0.221,0,0,0,0,0,0,0.449,0.011,0,0.124,0.003,0,0,0.109,0,0.008,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,19,80,24,10.665
1466380800,0.255,0.326,0,1.269,1.185,0.238,0.384,0.235,0.164,1.08,0.154,0.414,0,0,0.04,0.215,0.012,0,0.062,0.018,0,0,0.43,0,0,0.036,0.001,0,0,0.103,0,0.013,0.014,0.069,0,0,0,0,0,0.027,0.286,0,0,0,0,0,0,0,0,0,0.005,0,18,67,14,9.251
1466467200,0.254,0.348,0,0,1.252,0.725,0.648,0.43,0.083,0.915,0,0.119,0,0,0.107,0.224,0,0,0.013,0,0,0,0.359,0.034,0,0.096,0.003,0,0,0.107,0,0.006,0,0,0.01,0,0,0,0,0.016,0.299,0,0,0,0,0,0,0,0.295,0,0.016,0,17,80,13,10.144
1466553600,0.255,0.195,0,1.271,1.273,0.321,0.325,0.51,0.128,0.993,0.065,0.052,0,0,0.182,0.225,0,0,0.005,0,0,0,0.836,0,0,0.164,0,0,0,0.082,0,0.005,0.017,0,0,0,0,0,0,0.042,0.299,0,0,0,0,0,0,0,0.098,0,0.016,0,19,89,8,6.118
1466640000,0.255,0.188,0.004,0,0,0.139,0.114,0.166,0.136,1.008,0,0.181,0,0,0.03,0.224,0,0,0.008,0,0,0,0.396,0.031,0,0.021,0.003,0,0,0.058,0,0.004,0,0,0,0,0,0,0,0.012,0.295,0,0,0,0,0.006,0.007,0.005,0,0.021,0,0,17,70,18,6.925
1466726400,0.254,0.334,0,0,1.333,0.112,0.16,0.318,0.277,0.905,0.055,0,0,0,0.088,0.228,0,0,0,0,0,0,0.084,0,0,0.061,0,0,0,0.06,0,0.005,0.001,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,15,72,11,7.466
1466812800,0.253,0.254,0,0,1.194,0.426,0.342,0.422,0,1.054,0.032,0,0,0,0.072,0.227,0,0,0,0,0,0,0.139,0,0,0.064,0,0,0,0.057,0,0.008,0,0.087,0,0,0,0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,1,16,71,16,6.672
1466899200,0.256,0.301,0,0.206,0,0.356,0.336,0.164,0.242,0.864,0.042,0.011,0,0,0.093,0.22,0,0,0.001,0,0,0,0.165,0,0,0.074,0,0,0,0.052,0,0.005,0,0,0,0,0.003,0,0,0,0.285,0,0,0,0,0.001,0,0,0.022,0,0.01,0,17,72,14,7.593
1466985600,0.252,0.332,0,0,1.321,0.381,0.932,0.07,0.148,0.861,0,0,0,0,0.077,0.23,0.004,0,0,0,0,0,0.223,0,0,0.058,0,0,0,0.052,0,0,0,0.057,0.013,0,0,0,0,0.016,0.291,0,0,0,0,0,0,0.001,0,0.007,0,0,16,66,11,8.178
1467072000,0.256,0.286,0,0,1.282,0.663,0.508,0.399,0.141,0.996,0.18,0,0,0,0.139,0.227,0,0,0,0,0,0,0.578,0.012,0,0.129,0,0,0,0.054,0,0.008,0,0,0,0,0,0,0,0.105,0.298,0,0,0,0,0,0,0,0,0,0,0,14,76,26,11.433
1467158400,0.261,0.153,0,0.617,1.253,0.728,0.575,0.445,0.12,1.189,0.127,0.136,0,0,0.336,0.224,0.005,0,0.012,0,0,0,0.691,0.021,0,0.306,0.003,0,0,0.052,0,0.011,0.001,0.047,0,0,0,0,0,0.09,0.285,0,0,0,0,0,0,0,0,0,0,0,17,76,19,9.931
1467244800,0.258,0.31,0,0,0,1.022,0.414,0.257,0.198,1.074,0,0,0,0,0.235,0.222,0,0,0,0.261,0,0,0.271,0.021,0,0.311,0.003,0,0,0.051,0.001,0.003,0,0,0,0,0,0,0.027,0.021,0.286,0,0.001,0,0,0.001,0,0,0,0,0.059,0,16,74,26,7.756
1467331200,0.263,0.223,0,0,0,0.246,0.269,0.396,0.128,0.949,0.232,0.114,0,0,0.124,0.22,0.002,0,0.009,0,0,0,0.899,0.062,0,0.117,0,0,0,0.052,0,0.005,0,0.053,0,0,0,0,0,0.023,0.28,0.001,0,0,0,0.003,0.007,0.009,0.001,0,0,1,14,67,31,6
1467417600,0.253,0.282,0,0,1.347,0,0.069,0,0.071,0.787,0.016,0.085,0,0,0,0.222,0,0,0.014,0.032,0,0,0.03,0,0,0,0,0,0,0.059,0,0,0,0.051,0,0,0,0,0,0,0.295,0,0.001,0,0,0,0,0.004,0,0,0,0,15,66,16,4.472
1467504000,0.25,0.344,0,0,0,0.076,0.143,0,0.102,0.819,0,0,0,0,0.017,0.223,0,0,0,0,0,0,0.085,0.008,0,0.012,0.003,0,0,0.06,0,0.001,0,0,0,0,0,0,0.097,0,0.297,0.001,0,0,0,0,0,0,0,0,0,0,16,71,23,8.59
1467590400,0.23,0.217,0,0.793,0,0.4,0.528,0.342,0.066,0.918,0.019,0.233,0,0,0.162,0.221,0,0,0.058,0,0,0,0.303,0.027,0,0.118,0,0,0,0.057,0,0,0.001,0,0,0,0,0,0,0.018,0.284,0.003,0,0,0,0,0,0,0.528,0,0,0,17,65,8,9.588
1467676800,0.254,0.323,0,0,1.216,0.613,1.61,0.117,0.118,0.923,0.021,0,0,0,0.35,0.241,0,0,0,0.035,0,0,1.163,0,0,0.087,0,0,0,0.06,0,0.002,0,0,0,0,0,0,0,0.016,0.303,0,0,0,0,0,0,0,0,0,0,0,16,62,6,7.988
1467763200,0.233,0.336,0,0.412,0,0.636,1.27,0.357,0.35,1.023,0,0,0,0,0.1,0.234,0,0,0,0,0,0,0.221,0.002,0,0.088,0.003,0,0,0.059,0,0.005,0,0,0,0,0,0,0,0.018,0.298,0,0,0,0,0.003,0,0,0,0.012,0,0,18,64,14,9.337
1467849600,0.255,0.336,0,0,0,0.726,1.321,0.283,0.322,0.907,0,0.386,0,0,0.14,0.227,0,0,0.073,0,0,0,0.264,0,0,0.145,0.003,0,0,0.056,0,0.007,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0.001,0.014,0.007,0.122,0,0.027,1,19,66,23,9.748
1467936000,0.251,0.225,0,0,1.211,0.456,1.31,0.387,0.137,1.021,0.018,0.03,0,0,0.136,0.235,0.014,0,0.003,0.318,0,0,0.6,0.003,0,0.086,0,0,0,0.058,0,0.003,0,0,0,0,0,0,0,0.03,0.296,0,0,0,0,0,0,0.006,0.138,0,0.026,0,19,68,8,9.987
1468022400,0.253,0.285,0,0.942,1.189,0.309,1.404,0.291,0.091,1.12,0.019,0.286,0,0,0.055,0.233,0,0,0.037,0,0,0,0.346,0,0,0.048,0,0,0,0.057,0,0.004,0,0.052,0,0,0,0,0,0.041,0.293,0,0,0,0,0,0,0,0,0.019,0.006,0,20,74,16,9.946
1468108800,0.248,0.316,0,0.573,0,0.635,1.548,0.563,0.187,0.973,0.082,0.012,0,0,0.097,0.227,0.041,0,0.026,0,0,0,0.263,0,0,0.094,0.002,0,0,0.056,0,0.007,0,0.056,0,0,0,0,0,0,0.284,0,0.002,0,0,0,0,0,0.055,0,0.014,0,18,71,23,5.357
1468195200,0.254,0.185,0,0.591,1.206,0.251,1.669,0.307,0.156,0.977,0.064,0.029,0,0,0.052,0.234,0,0,0.007,0,0,0,0.289,0.002,0,0.037,0.003,0,0,0.058,0,0.003,0,0,0.016,0,0,0,0,0.057,0.288,0.002,0,0,0,0,0,0,0.136,0,0.02,0,19,68,10,0.566
1469059200,0.249,0.205,0,0,1.093,0.122,0.078,0.156,0.154,0.962,0,0.171,0,0,0.021,0.223,0,0,0.023,0,0,0,0.365,0.023,0,0.014,0,0,0,0.056,0,0.003,0.062,0,0,0,0,0,0,0,0.296,0,0,0.001,0,0,0.027,0,0.001,0.191,0,0,19,69,8,4.19
1469145600,0.212,0.204,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.226,0.001,0,0,0,0,0,0.364,0.079,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0.333,0,0.001,0,0,0,0.125,0,0,0,0,0,19,65,10,4.501
1469232000,0.209,0.332,0,0,0,0,0.186,0,0,0.94,0,0,0,0,0,0.229,0,0,0,0,0,0,0.361,0.079,0,0.001,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.333,0,0.003,0,0,0,0.125,0,0,0,0,1,19,66,16,4.594
1469318400,0.202,0.279,0,0,0,0,0.304,0,0,0.909,0,0,0,0,0,0.233,0,0,0,0,0,0,0.364,0.08,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0,0,0.125,0,0,0,0,0,20,56,14,4.356
1469404800,0.2,0.24,0,0,0,0,0.053,0,0,0.977,0,0,0,0,0,0.23,0,0,0,0,0,0,0.36,0.079,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0.334,0,0,0,0,0,0.123,0,0,0,0,0,18,61,10,4.12
1469491200,0.183,0.192,0,0,0,0,0,0,0,0.892,0,0,0,0,0,0.224,0,0,0,0,0,0,0.362,0.077,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0.328,0,0,0,0,0,0.122,0,0,0,0,0,19,75,19,4.106
1469577600,0.194,0.128,0,0,0,0,0,0,0,0.962,0,0,0,0,0,0.225,0,0,0,0,0,0,0.366,0.078,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.329,0,0,0,0,0,0.123,0,0,0,0,0,18,71,11,4.551
1469664000,0.203,0.123,0,0,0,0,0,0,0,0.878,0,0,0,0,0,0.226,0,0,0,0.358,0,0,0.428,0.078,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0.331,0,0,0,0,0,0.123,0,0,0,0,0,21,73,16,5.217
1469750400,0.212,0.112,0,0.457,0,0.175,0.17,0,0,0.785,0,0,0,0,0.04,0.227,0,0,0,0,0,0,0.403,0.066,0,0.031,0.003,0,0,0.058,0.005,0.009,0,0,0,0,0,0,0,0.016,0.33,0,0,0.001,0,0,0.101,0,0,0,0,0,18,69,8,8.591
1469836800,0.251,0.23,0,1.633,0,0.389,0.35,0.2,0.269,1.077,0,0,0,0,0.07,0.224,0,0,0,0.063,0,0,0.437,0,0,0.066,0.003,0,0,0.058,0.001,0.003,0,0,0,0,0,0,0,0,0.324,0.001,0,0,0,0,0,0,0,0,0,1,17,59,8,7.205
1469923200,0.251,0.212,0.002,0,1.201,0.201,0.163,0.355,0.144,1.057,0.019,0.024,0,0,0.036,0.226,0,0,0.004,0,0,0,0.311,0,0,0.033,0.003,0,0,0.058,0.001,0.005,0,0,0,0,0,0,0,0,0.316,0.001,0.001,0,0,0,0,0,0,0,0,0,17,67,14,6.523
1470009600,0.255,0.197,0,0,0,0.579,0.457,0.165,0.07,0.936,0.05,0,0,0,0.086,0.23,0,0,0,0,0,0,0.511,0.024,0,0.083,0.002,0,0,0.06,0,0.004,0,0,0,0,0,0,0,0.021,0.3,0,0,0,0,0,0,0,0,0,0.033,0,18,86,43,9.303
1470096000,0.257,0.142,0.003,0.733,0,0.454,0.566,0.445,0.121,0.941,0,0.169,0,0,0.098,0.231,0,0,0.016,0,0,0,0.771,0.026,0.001,0.087,0.003,0,0,0.059,0,0.005,0.03,0,0,0,0,0,0.036,0.056,0.296,0,0,0,0,0.008,0.009,0.014,0.536,0.002,0,0,20,68,14,7.457
1470182400,0.256,0.315,0,0,1.221,0.191,0.83,0.064,0.209,0.895,0,0.063,0,0,0.053,0.23,0,0,0.002,0,0,0.001,0.237,0,0.003,0.048,0.003,0,0,0.059,0,0.009,0,0,0,0,0,0.006,0,0,0.294,0,0,0,0,0,0,0,0,0.004,0,0,19,63,10,5.927
1470268800,0.248,0.233,0,0.541,0,0.107,0.207,0.095,0,0.813,0,0.219,0,0,0.021,0.223,0,0,0.01,0,0,0,0.23,0,0,0.015,0.003,0,0,0.059,0.001,0.005,0,0,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,0,0.003,0,1,20,60,10,4.688
1470355200,0.248,0.304,0,0,0,0,0.003,0.239,0.067,0.845,0,0,0,0,0,0.22,0,0,0,0,0,0,0.48,0,0,0.001,0,0,0,0.06,0,0.009,0,0,0,0,0,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,0,20,57,6,5.584
1470441600,0.253,0.365,0,0,0,0.439,0.38,0.271,0,0.886,0,0.015,0,0,0.084,0.221,0,0,0.002,0,0,0,0.28,0.03,0,0.065,0.003,0,0,0.059,0,0.001,0,0,0,0,0,0,0,0,0.289,0,0.001,0,0,0,0,0,0,0,0,0,22,63,19,9.423
1470528000,0.249,0.311,0,0.478,1.204,0.476,0.636,0.122,0.068,0.976,0,0,0,0,0.078,0.224,0.082,0,0,0.634,0,0,0.225,0,0,0.067,0.003,0,0,0.057,0.001,0.012,0,0.1,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,0,0,0,0,18,51,18,7.525
1470614400,0.252,0.225,0.002,0,1.171,0.053,0.165,0.307,0.068,0.919,0,0.015,0,0,0.011,0.221,0,0,0.077,0,0,0,0.358,0.004,0,0.008,0.003,0,0,0.058,0,0.009,0,0,0,0,0,0,0,0.034,0.286,0,0,0,0,0.001,0,0,0,0.14,0,0,16,55,13,5.018
1470700800,0.249,0.222,0,0.413,0,0.051,0.037,0.096,0,0.873,0,0,0,0,0.011,0.223,0,0,0,0,0,0,0.286,0.038,0,0.01,0.003,0,0,0.062,0.035,0.005,0,0,0,0,0,0,0,0,0.297,0,0,0,0,0,0,0,0,0.129,0,0,14,65,11,4.989
1470787200,0.255,0.309,0,0.193,0,0.119,0.224,0.136,0,0.81,0,0,0,0,0.025,0.221,0,0,0,0,0,0,0.326,0.032,0,0.018,0.003,0,0,0.06,0,0.005,0,0.004,0,0,0,0,0,0,0.292,0,0,0,0,0,0,0,0,0,0,0,18,66,11,7.575
1470873600,0.249,0.229,0,0,0,0.287,1.052,0.34,0,0.927,0,0.142,0,0,0.053,0.228,0.086,0,0.032,0.414,0,0.001,0.36,0,0,0.042,0.003,0,0,0.059,0,0.008,0,0,0,0,0,0,0,0.038,0.288,0,0,0,0,0,0,0,0,0,0,0,21,61,21,6.149
1470960000,0.252,0.355,0,0,1.26,0.131,0.097,0,0.07,0.943,0,0.021,0,0,0.027,0.224,0,0,0.001,0,0,0.005,0.199,0,0,0.024,0.003,0,0,0.058,0,0.005,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0,0,19,62,18,6.101
1471046400,0.229,0.256,0,0.166,0,0.451,0.464,0.335,0.069,0.95,0.04,0,0,0,0.089,0.226,0,0,0,0,0,0.001,0.327,0.027,0,0.063,0.003,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0,0.001,0,0,0,0,0,1,18,57,10,8.135
1471132800,0.244,0.298,0,0.191,1.224,0.546,0.591,0.453,0.069,0.874,0.008,0,0,0,0.106,0.225,0,0,0,0,0,0.006,0.159,0,0,0.086,0.003,0,0,0.059,0,0.009,0,0,0,0,0,0,0,0,0.293,0,0,0,0,0,0,0,0,0,0,0,14,68,10,9.081
1471219200,0.241,0.329,0,0.223,1.163,0.383,1.474,0.231,0.003,0.949,0,0.125,0,0,0.072,0.231,0,0,0.031,0,0,0.003,0.227,0,0,0.052,0,0,0,0.057,0,0.004,0,0,0,0,0,0,0,0.027,0.29,0,0,0,0,0,0,0,0,0,0,0,16,72,11,6.352
1471305600,0.229,0.265,0,0,0,0.484,0.332,0.31,0.075,0.82,0,0.088,0,0,0.138,0.222,0,0,0.007,0.325,0,0.002,0.2,0,0.006,0.101,0,0,0,0.059,0,0,0,0,0,0,0,0,0,0.046,0.291,0,0,0,0,0,0,0,0,0.078,0,0,17,72,11,6.986
1471392000,0.251,0.302,0,0.039,1.159,0.221,0.23,0.232,0.113,0.81,0.014,0,0,0,0.046,0.218,0,0,0,0,0,0.007,0.314,0.008,0,0.076,0.003,0,0,0.059,0,0.011,0,0,0,0,0,0,0,0,0.291,0,0,0,0,0,0,0,0,0,0,0,18,73,13,7.312
